L,T,magnetization,magnetization_std,n_eff,log_magnetization,log_magnetization_std,n_eff_log,susceptibility,susceptibility_std,n_eff_susceptibility,log_susceptibility,log_susceptibility_std,n_eff_log_susceptibility,binder_cumulant,binder_cumulant_std,n_eff_binder,n_sweeps,n_thermalize,seed
16,2.26,0.7265888671875002,0.13385664690160437,1769.501927245726,-0.40274585220263737,0.6532567654319986,3874.9894619278607,98.21659551299778,52.6758125866053,2567.9126334592634,2.787531787645423,3.6338520350040886,3796.4848195367285,0.6227793883932097,0.09160697469229996,1347.6379125823478,8000,1000,58
16,2.27,0.7099765625000001,0.1370667341202387,1765.6989279334878,-0.43134815013829525,0.6425894810185433,4107.82570185579,91.44759774229074,53.44413444753338,2274.5632708689454,2.582712127053034,3.718762709892807,3394.0788338553575,0.619404751489084,0.08906735731785025,1352.228472015106,8000,1000,59
16,2.28,0.697447265625,0.14668483425333853,1734.89150326715,-0.45876295865772065,0.6733131467483565,3760.5998375688123,87.87862356085526,51.369668263274484,2321.861624804409,2.507156563583822,3.7338335964198803,3797.4204973196497,0.6089157652913757,0.10698169223641724,1166.3053368548026,8000,1000,60
16,2.2833,0.69723828125,0.1502841560532277,1850.4204795780174,-0.4455761194506042,0.5295612734537634,3358.902841564958,87.43080019872552,51.07403878417042,2396.5929860469464,2.488020692399598,3.7408704744202,3618.729414752009,0.6130882921724937,0.097741806567581,1408.225755486215,8000,1000,61
16,2.29,0.6865078124999999,0.1468907734318219,1563.2418654084056,-0.4809894135415737,0.7017145226207947,3648.514632926569,84.44989082969434,50.62381008299315,2182.558794163231,2.491898691868144,3.636919869623778,3652.94687249591,0.6064216416840718,0.0750138680190237,1023.6803434877752,8000,1000,62
16,2.3,0.6723056640625,0.15875440795535253,1818.476471364714,-0.5197049922030412,0.8231945101566732,4415.593355071053,81.1309434442935,50.80394930313169,2289.003522828415,2.424641570898131,3.632805315804844,3324.169066430404,0.6010124180803798,0.11159724280157818,1349.1889028168243,8000,1000,63
16,2.3117,0.6501357421874999,0.1614999662204669,1622.976059321829,-0.5599824449713519,0.7365687978612876,3348.8233845269215,73.91258242716398,49.80912100293183,2171.877363378772,2.0928769969867695,3.7999970184429905,3452.7424238856283,0.5875120397612047,0.1324917146935603,1231.7319087743363,8000,1000,64
16,2.34,0.6022919921875,0.17213946942369165,1652.2119210315966,-0.7193753747820918,1.1318605609824672,4519.293405296145,60.635562733707275,46.47316712732935,2163.4130555137876,1.7503311704367606,3.729981782586185,3400.27288041618,0.5630161275638641,0.1529599911613919,1199.6095537117237,8000,1000,65
20,2.0,0.909151875,0.03663338979396152,4182.9966322903065,-0.09662378265646258,0.04380258734188865,4353.083264859764,302.139885625,97.84926895934737,3876.794289254256,4.873238128421569,3.000229240895581,3987.1126496836887,0.6654363592446109,0.005581355831607296,3535.382554306896,8000,1000,66
20,2.0283,0.9016068749999999,0.040335522543151495,3626.2162727625387,-0.10519430039320049,0.047711631728017304,3684.0296955211757,290.066614282897,100.16581161090245,3404.4562702392386,4.743679245454188,3.132866905275656,3712.5390839484426,0.6652397016799521,0.005053312918753918,3557.452759219412,8000,1000,67
20,2.0567,0.889158125,0.049266522421846065,3551.409206132167,-0.1206323085268255,0.07495659460816782,4322.53116866331,272.8188208051733,104.36807392705646,3753.3438163480523,4.517365424884554,3.3570191953963118,3986.627480366008,0.6644269027783346,0.012011532353557591,3138.8870974840734,8000,1000,68
20,2.085,0.8754932483120779,0.05237675505145085,3066.3858078641238,-0.13705164600540282,0.08295430669883497,3375.0037957013883,261.30850899280574,102.15169693285054,3438.2818923310474,4.454814101648225,3.3805453831382297,3683.800446971157,0.6627104758890152,0.013255115779597327,1832.3869686436208,8000,1000,69
20,2.1133,0.8585233808452113,0.06359690829897698,2620.0677442944857,-0.15854383337852548,0.09678044982532778,2775.123647414602,244.64671544503858,103.93077559227967,3384.16317199039,4.283937039369188,3.4672656628573306,4000.0,0.6613581890262389,0.017306042880064564,2113.384319795454,8000,1000,70
20,2.1417,0.8446705426356588,0.06549727062583932,2944.7059673391173,-0.1765781885383388,0.1221564119685276,3535.7874484855415,230.85273380959052,103.31600907271479,3412.489068668867,4.1360742881045205,3.5647543181647956,3916.703086977709,0.6597653349099922,0.02229544172952554,1900.0239373813097,8000,1000,71
20,2.17,0.8175012500000001,0.0813791686826871,2253.5629127251036,-0.21768237413223143,0.16846419578236377,2636.393370744588,208.30453456221198,106.27839685970575,2973.4447971281375,3.8064240000574827,3.7627311096296747,3668.6351963631214,0.6538252474860856,0.03445732986850229,1498.8917122190835,8000,1000,72
20,2.1983,0.7908406250000001,0.09527221540603305,2129.0982673874682,-0.261954399095148,0.32006588687910426,4328.292717967388,190.05530239275805,104.97867117120356,2699.4188876425555,3.6038869316811426,3.8257547601715807,3505.373979786282,0.6482110405351659,0.047895358224640576,1552.8847827520367,8000,1000,73
20,2.22,0.762740625,0.11375591587938692,1963.1923769759173,-0.3085782249770933,0.26530992464827213,2205.226112810454,170.26338907657657,106.23302968214281,2806.0159906867257,3.2692012278918385,3.9625120911584526,3823.650190918771,0.640962072432466,0.06401058622427205,1501.2991664517447,8000,1000,74
